;Accuracy;f1_score_macro;Method;Alpha;Samples_labeled;Dataset;Neighbors;Resolution;ADC;Time;Qnt_Amostras;Qnt_parametros;Execucao
145;0,6120996441281139;0,5831938490848472;PhyDL;0,9;6;heart_2classes;6;1;fastgreedy;10,667725199993583;297,0;13,0;26,0
146;0,6192170818505338;0,6057148851908678;PhyDL;0,9;6;heart_2classes;6;1;fastgreedy;10,667726200001198;297,0;13,0;27,0
147;0,7793594306049823;0,7735520432567329;PhyDL;0,9;6;heart_2classes;6;1;fastgreedy;10,667733700000099;297,0;13,0;28,0
148;0,7935943060498221;0,7913722478238607;PhyDL;0,9;6;heart_2classes;6;1;fastgreedy;10,66782539999258;297,0;13,0;29,0
149;0,6476868327402135;0,6166122297101748;PhyDL;0,9;6;heart_2classes;6;1;fastgreedy;10,667726599996968;297,0;13,0;30,0
150;0,7153024911032029;0,6785632578357356;LLGC;0,9;6;heart_2classes;6;1;fastgreedy;0,053413200002978556;297,0;13,0;1,0
151;0,7330960854092526;0,7132067768932435;LLGC;0,9;6;heart_2classes;6;1;fastgreedy;0,023338899998634588;297,0;13,0;2,0
152;0,697508896797153;0,6536448137352997;LLGC;0,9;6;heart_2classes;6;1;fastgreedy;0,02719230000366224;297,0;13,0;3,0
153;0,7900355871886121;0,7861243340170543;LLGC;0,9;6;heart_2classes;6;1;fastgreedy;0,024407299999438692;297,0;13,0;4,0
154;0,5516014234875445;0,37621564482029596;LLGC;0,9;6;heart_2classes;6;1;fastgreedy;0,029807400002027862;297,0;13,0;5,0
155;0,7580071174377224;0,746039340776183;LLGC;0,9;6;heart_2classes;6;1;fastgreedy;0,031565600002068095;297,0;13,0;6,0
156;0,7402135231316725;0,7119648398556524;LLGC;0,9;6;heart_2classes;6;1;fastgreedy;0,052196899996488355;297,0;13,0;7,0
157;0,8291814946619217;0,8223767383059418;LLGC;0,9;6;heart_2classes;6;1;fastgreedy;0,0278556999983266;297,0;13,0;8,0
158;0,7473309608540926;0,7444178270839472;LLGC;0,9;6;heart_2classes;6;1;fastgreedy;0,02975719999813009;297,0;13,0;9,0
159;0,7402135231316725;0,7376082479501644;LLGC;0,9;6;heart_2classes;6;1;fastgreedy;0,02446300000156043;297,0;13,0;10,0
160;0,8220640569395018;0,8198717948717948;LLGC;0,9;6;heart_2classes;6;1;fastgreedy;0,037394400002085604;297,0;13,0;11,0
161;0,5516014234875445;0,37621564482029596;LLGC;0,9;6;heart_2classes;6;1;fastgreedy;0,029121800005668774;297,0;13,0;12,0
162;0,7615658362989324;0,743798054024631;LLGC;0,9;6;heart_2classes;6;1;fastgreedy;0,05708629999571713;297,0;13,0;13,0
163;0,7722419928825622;0,7717534775104071;LLGC;0,9;6;heart_2classes;6;1;fastgreedy;0,02624140000261832;297,0;13,0;14,0
164;0,8149466192170819;0,8070054945054945;LLGC;0,9;6;heart_2classes;6;1;fastgreedy;0,03837770000245655;297,0;13,0;15,0
165;0,8291814946619217;0,827589733101544;LLGC;0,9;6;heart_2classes;6;1;fastgreedy;0,02919590000237804;297,0;13,0;16,0
166;0,8185053380782918;0,8120697116330304;LLGC;0,9;6;heart_2classes;6;1;fastgreedy;0,025095500001043547;297,0;13,0;17,0
167;0,8291814946619217;0,827076923076923;LLGC;0,9;6;heart_2classes;6;1;fastgreedy;0,03101060000335565;297,0;13,0;18,0
168;0,8042704626334519;0,803063317914803;LLGC;0,9;6;heart_2classes;6;1;fastgreedy;0,025424699997529387;297,0;13,0;19,0
169;0,7580071174377224;0,7568956743002544;LLGC;0,9;6;heart_2classes;6;1;fastgreedy;0,025597100000595674;297,0;13,0;20,0
170;0,701067615658363;0,6951962809917356;LLGC;0,9;6;heart_2classes;6;1;fastgreedy;0,07970299999578856;297,0;13,0;21,0
171;0,5480427046263345;0,49109447415329766;LLGC;0,9;6;heart_2classes;6;1;fastgreedy;0,02491089999966789;297,0;13,0;22,0
172;0,797153024911032;0,788763600395648;LLGC;0,9;6;heart_2classes;6;1;fastgreedy;0,2250311000025249;297,0;13,0;23,0
173;0,5658362989323843;0,4082780999723833;LLGC;0,9;6;heart_2classes;6;1;fastgreedy;0,04277790000196546;297,0;13,0;24,0
174;0,7153024911032029;0,6835585585585586;LLGC;0,9;6;heart_2classes;6;1;fastgreedy;0,03056599999399623;297,0;13,0;25,0
175;0,6583629893238434;0,5951980792316927;LLGC;0,9;6;heart_2classes;6;1;fastgreedy;0,0309689999994589;297,0;13,0;26,0
